Ticker,Sector,LastClose,ATR_2H,EMA15_2H,EMA50_2H,EMA150_2H,EMA150_slope,MACD_diff,RSI_2H,MFI_2H,Timestamp,FibSupport_2H,EMA400_2H,EMA500_2H,EMA600_2H,EMA50_1D,EMA100_1D
ADSK,TECNOLOGÍA,232.52000427246094,3.132859366280692,238.24678333372773,247.52234020313415,265.76661106650465,-0.008035146772683657,-0.39297358448577846,32.881709772827364,66.26091917474503,2026-02-11 20:00:00+00:00,280.87579861450195,,,,271.9250879670253,283.7497929447649
ADS.DE,COMMODITIES,154.8000030517578,1.371429443359375,154.79514544834802,152.746438169879,154.8767429271843,0.0002941648226861727,-0.06434713433955785,55.55466811254085,58.73960034501058,2026-02-11 16:00:00+00:00,160.3175030517578,,,,157.9934135434245,165.41089830714495
AEP,ENERGIA,122.22000122070312,0.8848005022321429,121.44012634046477,120.24280562276253,118.8049778866463,0.0017816369017281692,0.07513945043632875,61.372977162956936,60.584846433068265,2026-02-11 20:00:00+00:00,119.55857234191895,,,,118.26430756475777,116.59519743222623
ADYEN.AS,TECNOLOGÍA,1159.5999755859375,22.70001220703125,1191.9793974032855,1218.4858503440978,1294.1801538515313,-0.005637137935117003,0.18325946521657177,40.02032577221473,58.49512444115337,2026-02-11 16:00:00+00:00,1341.520809326172,,,,1324.4482997274367,1367.739987640337
ADUS,SALUD,112.87999725341797,1.8856920514787947,108.37937426656651,106.92507864364781,108.33524154977553,0.0014959641328258937,0.7978518983386682,74.11488323155723,59.06968766139238,2026-02-11 20:00:00+00:00,113.22801657104492,,,,109.6405774758334,111.20866857485542
AES,ENERGIA,16.43000030517578,0.21071427209036692,16.179265952659737,15.580549348317067,14.8488052031913,0.0072318055901029,0.005853134320830511,63.476995087007616,54.4650794965327,2026-02-11 20:00:00+00:00,15.356139963150024,,,,14.685460922826262,14.194084582632069
AFRM,TECNOLOGÍA,56.529998779296875,1.8521720341273717,58.10604175248281,61.64950265576907,67.47640842298982,-0.010764878078725131,-0.04836806143088057,39.989180818758655,66.84737265614308,2026-02-11 20:00:00+00:00,73.01233898162842,,,,68.75733788686688,70.2874862059366
AGL,COMMODITIES,0.3871000111103058,0.03381792562348502,0.5169169685727141,0.6804997724111918,0.7539193370675921,-0.0304030211714099,-0.01672153742254326,10.012614396359169,2.184016996346756,2026-02-11 20:00:00+00:00,0.793000391125679,,,,0.7802861304937302,0.9419352841528451
AHCO,SALUD,10.550000190734863,0.19714294161115373,10.561455541395565,10.382225283661983,10.20516737956754,0.0022850073905807803,-0.03570539004148199,52.60090603001352,27.091996753140066,2026-02-11 20:00:00+00:00,10.295880363464356,,,,10.131893963034916,9.876478157283582
AGYS,TECNOLOGÍA,85.61000061035156,1.4320215497698103,86.44653114557607,90.11949285213919,102.82981706433581,-0.01082267699755457,0.2694131871101406,44.57529614056503,59.147397091776504,2026-02-11 20:00:00+00:00,110.75862580871582,,,,105.6326803769708,109.88438813479958
AI,TECNOLOGÍA,10.829999923706055,0.36364269256591797,11.148874808809124,11.53987478787731,12.630931179318443,-0.009341020915532508,-0.05495801999682157,42.87790769158772,49.67981877002201,2026-02-11 20:00:00+00:00,13.951379676818847,,,,13.237595628638887,15.00765368521048
AGI,COMMODITIES,46.224998474121094,0.9759930201939174,43.83293627327832,41.748373386736326,40.317696526778285,0.008977361062415519,0.3938010943678254,73.24185421581872,100.0,2026-02-11 20:00:00+00:00,42.305199264526365,,,,39.63377208107763,36.9309790768774
AIG,FINANCIERO,78.41999816894531,1.0551223754882812,76.99279784638955,75.72879797340835,76.64317486604882,0.001595440325070159,0.3315309704769758,62.36893780725535,67.44767645670333,2026-02-11 20:00:00+00:00,81.19789010620117,,,,77.1217723348185,78.21278276275227
AIN,TECNOLOGÍA,58.790000915527344,0.7029149191720145,58.86295600054954,57.69830100150073,55.222580186417886,0.005004709647271902,-0.04558814436913494,55.152335102567534,37.41970059142569,2026-02-11 20:00:00+00:00,54.99899909973145,,,,55.19536862971916,55.604927486328336
AI.PA,TECNOLOGÍA,168.0,1.1157161167689733,167.6072642765791,164.65795546105565,161.58879933516792,0.0025747904600753406,-0.30389172098290085,59.314891976144445,71.85769402882335,2026-02-11 16:00:00+00:00,164.0064024963379,,,,162.19809971064834,164.8573456786552
AIT,COMMODITIES,290.17999267578125,3.463197980608259,286.3480447442799,280.25484053249716,272.1711764767726,0.003952576052899125,-0.32127137842832987,62.37722807228597,46.09568954614018,2026-02-11 20:00:00+00:00,279.377287109375,,,,270.40839678117953,264.47213934599574
AIR,COMMODITIES,113.56999969482422,1.7687862941196986,112.92796200113767,109.17671788413146,100.60149927082756,0.009059591020447543,-0.13512942847904275,58.11929864570803,75.24021472392059,2026-02-11 20:00:00+00:00,101.67139991760254,,,,97.85239378643311,90.44349087485594
AIZ,FINANCIERO,216.00999450683594,3.9941068376813615,229.55608012832226,235.59771202416334,235.69424613053081,-0.004328171832650004,-2.8167687009986606,19.697685994744816,27.3561645748523,2026-02-11 20:00:00+00:00,234.43743685913086,,,,233.71604882073325,227.38023401652296
